Time,PID,Name,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB
1752010749,3060,firefox,0.0,0.4762229919433594,360.60546875,112.87109375
1752010749,3530,Isolated Web Co,0.0,0.4270782470703125,2.703125,0.0
1752010749,1831,gnome-shell,0.0,0.25498199462890625,5.42578125,0.01953125
1752010749,3994,python3,0.0,0.20541000366210938,50.5078125,0.03125
1752010749,3343,Isolated Web Co,0.0,0.19486618041992188,4.73828125,0.0
1752010750,3060,firefox,0.0,0.4762229919433594,0.0,0.0
1752010750,3530,Isolated Web Co,0.0,0.4270782470703125,0.0,0.0
1752010750,1831,gnome-shell,4.8,0.25547027587890625,0.0078125,0.0
1752010750,3994,python3,13.6,0.24964523315429688,0.12890625,0.0
1752010750,3343,Isolated Web Co,0.0,0.19486618041992188,0.0,0.0
1752010751,3060,firefox,0.0,0.4770927429199219,0.0,0.12890625
1752010751,3530,Isolated Web Co,0.0,0.4270782470703125,0.0,0.0
1752010751,3994,python3,16.9,0.26795196533203125,0.0,0.0
1752010751,1831,gnome-shell,2.8,0.25547027587890625,0.0,0.0
1752010751,3343,Isolated Web Co,0.0,0.19486618041992188,0.0,0.0
1752010752,3060,firefox,0.0,0.4770927429199219,0.0,0.0
1752010752,3530,Isolated Web Co,0.0,0.4270782470703125,0.0,0.0
1752010752,3994,python3,12.6,0.2611846923828125,0.0,0.0
1752010752,1831,gnome-shell,4.9,0.25547027587890625,0.0,0.0
1752010752,3343,Isolated Web Co,0.0,0.19486618041992188,0.0,0.0
1752010754,3060,firefox,0.0,0.4770927429199219,0.0,0.0
1752010754,3530,Isolated Web Co,0.0,0.4270782470703125,0.0,0.0
1752010754,3994,python3,9.7,0.268402099609375,0.0,0.0
1752010754,1831,gnome-shell,2.9,0.25547027587890625,0.0,0.0
1752010754,3343,Isolated Web Co,0.0,0.19486618041992188,0.0,0.0
1752010755,3060,firefox,0.0,0.4770927429199219,0.0,0.0
1752010755,3530,Isolated Web Co,0.0,0.4270782470703125,0.0,0.0
