Time,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB,Net_Sent_MB,Net_Recv_MB
1751468431,24.2,2.0872230529785156,0.0,0.0,0.0,0.0
1751468432,1.9,2.128917694091797,0.0,0.0,0.0,0.000171661376953125
1751468433,1.7,2.1408042907714844,0.0,0.03125,0.0,0.00034332275390625
1751468434,1.5,2.1298065185546875,0.0,0.0,0.0015592575073242188,0.0015268325805664062
1751468435,0.8,2.132904052734375,0.0,0.0,0.0,0.0007762908935546875
1751468436,1.0,2.1189804077148438,0.0,0.0,0.0006237030029296875,0.0006093978881835938
1751468437,0.9,2.1281585693359375,0.0,0.0859375,0.011054039001464844,0.009966850280761719
1751468438,0.9,2.1283950805664062,0.0,1.03125,0.0,0.001552581787109375
1751468439,0.8,2.122905731201172,0.0,0.0,0.0,5.7220458984375e-05
1751468440,0.9,2.1169967651367188,0.0,0.0,0.0,5.7220458984375e-05
1751468441,0.7,2.1235389709472656,0.0,0.0,0.0,0.00011444091796875
1751468442,1.0,2.1273841857910156,0.0,0.134765625,0.0,0.0005388259887695312
1751468443,2.0,2.1349525451660156,0.0,0.29296875,0.0,0.00045490264892578125
1751468444,1.4,2.1370391845703125,0.0,0.0390625,0.006560325622558594,0.0042743682861328125
1751468445,1.0,2.1362838745117188,0.0,0.0,7.152557373046875e-05,0.0006341934204101562
1751468446,0.8,2.136272430419922,0.0,0.0,8.58306884765625e-05,0.001007080078125
1751468448,1.0,2.1367263793945312,0.0078125,0.0390625,0.0059719085693359375,0.0011615753173828125
1751468449,1.0,2.1362342834472656,0.0,0.0,8.58306884765625e-05,0.00028324127197265625
1751468450,3.2,2.1953163146972656,1.40625,1.2109375,8.58306884765625e-05,0.0002002716064453125
1751468454,8.5,2.2528038024902344,12.015625,0.046875,0.0,0.00083160400390625
1751468457,8.4,2.3245391845703125,3.0625,1.7109375,7.152557373046875e-05,0.001300811767578125
1751468460,4.5,2.2664833068847656,82.859375,4.25,0.013091087341308594,0.4275379180908203
1751468463,5.8,2.4243927001953125,11.15625,0.375,0.020368576049804688,2.162177085876465
1751468471,7.8,2.5137062072753906,1.328125,4.2734375,0.0014629364013671875,0.009633064270019531
1751468473,7.1,2.4148941040039062,1.5859375,0.568359375,0.00251007080078125,0.07335567474365234
1751468475,8.9,2.402149200439453,0.453125,4.361328125,0.0018339157104492188,0.004076957702636719
1751468478,8.9,2.4251556396484375,0.0,0.0,0.00042724609375,0.0009298324584960938
1751468481,8.8,2.3165130615234375,0.0,0.0234375,0.0,0.0005207061767578125
1751468483,9.1,2.3012542724609375,0.140625,0.0546875,0.0020198822021484375,0.0023374557495117188
1751468485,9.4,2.3147735595703125,1.71875,3.3046875,0.0,0.0009202957153320312
1751468488,10.7,1.4175567626953125,0.0078125,9.0859375,0.053383827209472656,0.02939128875732422
1751468490,8.9,1.5895538330078125,0.0,0.0,9.250640869140625e-05,0.0026979446411132812
1751468493,8.8,1.5167655944824219,1.8828125,5.734375,0.000698089599609375,0.0019941329956054688
1751468496,8.9,1.4770545959472656,0.0390625,0.0,0.0,0.0008630752563476562
1751468498,8.9,1.5915603637695312,0.0703125,24.03125,0.0,0.0005121231079101562
1751468501,8.9,1.4367141723632812,0.0078125,0.046875,0.0,0.0005397796630859375
1751468503,8.9,1.4353713989257812,0.0,4.5712890625,0.0,0.001880645751953125
1751468506,8.9,1.4639167785644531,0.0,16.1904296875,0.0,0.0017652511596679688
1751468508,8.9,1.4179229736328125,0.0,133.1796875,0.0,0.0006866455078125
1751468511,9.0,1.4514961242675781,0.0,0.046875,8.58306884765625e-05,0.0003719329833984375
1751468513,8.9,1.477264404296875,0.015625,1.0859375,0.0002574920654296875,0.0002288818359375
1751468516,8.9,1.4960060119628906,0.0,0.0,0.0,0.0008392333984375
1751468518,8.8,1.4860954284667969,0.0,2.296875,0.0,0.0008821487426757812
1751468521,8.9,1.5361404418945312,0.09375,0.0,0.0,0.0021114349365234375
1751468524,8.8,1.4914436340332031,0.171875,2.0078125,0.0,0.0005941390991210938
1751468527,8.8,1.5206756591796875,0.0,0.0,0.0,0.0008230209350585938
1751468529,8.9,1.4730682373046875,0.125,1.3828125,0.0,0.000576019287109375
1751468532,8.9,1.4656829833984375,0.046875,0.0,0.0,0.000762939453125
1751468534,8.8,1.5116920471191406,0.1328125,25.408203125,0.0,0.004481315612792969
1751468537,8.7,1.6247673034667969,0.0,0.0,0.0,0.0009565353393554688
1751468540,8.9,1.5535469055175781,0.0,1.2265625,5.7220458984375e-05,0.000629425048828125
1751468542,8.8,1.4831199645996094,0.0,4.78125,0.0,0.00034332275390625
1751468545,9.4,1.6791000366210938,0.0,1.296875,0.0,0.0006456375122070312
1751468548,9.0,1.5335197448730469,0.0,1.4296875,0.0,0.0018930435180664062
1751468551,9.2,1.5455436706542969,0.0,0.0625,0.0,0.000171661376953125
1751468554,8.8,1.4953460693359375,0.0703125,1.2890625,0.0,0.00039768218994140625
1751468556,9.1,1.6108245849609375,0.1875,0.0,0.0,0.0016841888427734375
1751468560,8.7,1.4686508178710938,0.0,2.375,0.0,0.0030841827392578125
1751468563,9.1,1.5988845825195312,0.0,0.3603515625,0.0,0.0007677078247070312
1751468565,8.8,1.5946502685546875,0.0,5.015625,0.0,0.0012731552124023438
