Time,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB,Net_Sent_MB,Net_Recv_MB
1751900344,25.1,3.0508689880371094,0.0,0.0,0.0,0.0
1751900345,2.3,3.0699844360351562,0.0,0.0,0.0,0.00022602081298828125
1751900346,1.5,3.0741424560546875,0.0,0.0,0.0,0.0
1751900347,3.0,3.0679244995117188,0.0,0.015625,0.0,5.7220458984375e-05
1751900348,1.9,3.0144996643066406,0.0,52.296875,0.0,0.00027561187744140625
1751900349,1.0,3.0135345458984375,0.0,0.078125,0.0,0.000171661376953125
1751900350,73.8,3.8718185424804688,1.1875,0.2578125,0.0043354034423828125,0.01634979248046875
1751900359,98.6,3.879436492919922,5.53125,12.578125,0.044625282287597656,2.6487960815429688
1751900367,99.8,4.301959991455078,0.015625,29.40625,0.010403633117675781,0.015203475952148438
1751900373,91.3,5.435966491699219,0.0,168.6953125,0.00370025634765625,0.004530906677246094
1751900378,99.2,5.033790588378906,0.0,32.8974609375,0.00014400482177734375,0.001384735107421875
1751900386,100.0,5.885303497314453,0.0,174.890625,0.017486572265625,0.012406349182128906
1751900394,100.0,5.895389556884766,0.0,12.15625,0.0,0.00182342529296875
1751900399,100.0,6.438014984130859,0.0,10.0859375,0.004446983337402344,0.005924224853515625
1751900406,100.0,6.547161102294922,0.0078125,45.9453125,0.0,0.0012273788452148438
1751900413,100.0,6.606742858886719,0.0078125,71.927734375,8.20159912109375e-05,0.00267791748046875
1751900422,100.0,7.352855682373047,0.0,51.234375,8.58306884765625e-05,0.0035543441772460938
1751900433,100.0,7.696170806884766,0.0390625,102.6865234375,0.005206108093261719,0.032637596130371094
1751900443,100.0,7.905567169189453,0.0078125,48.9326171875,0.019832611083984375,0.016481399536132812
1751900456,100.0,11.576892852783203,0.0,13.03125,0.009531974792480469,0.0072460174560546875
1751900470,100.0,11.800697326660156,0.3359375,30.85546875,0.0035905838012695312,0.012633323669433594
1751900483,100.0,12.084430694580078,0.0,16.9765625,0.00968170166015625,0.01629161834716797
1751900497,100.0,13.566909790039062,0.0,15.9921875,0.0004062652587890625,0.004616737365722656
