Time,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB,Net_Sent_MB,Net_Recv_MB
1751577442,23.3,1.9531898498535156,7.25,0.0,0.0,8.20159912109375e-05
1751577443,3.3,1.9981193542480469,0.2734375,0.0,0.0,0.000171661376953125
1751577444,1.1,2.0038070678710938,0.0,0.0,0.0,0.000286102294921875
1751577445,1.1,1.9924354553222656,0.0,0.0,0.0,0.0002422332763671875
1751577446,2.3,1.9969406127929688,0.0,0.0,0.0,0.000637054443359375
1751577448,3.3,2.0010833740234375,0.0,0.109375,0.0,0.0011157989501953125
1751577449,2.6,2.0106544494628906,0.0,0.0,0.0,0.0022258758544921875
1751577450,1.1,2.0145530700683594,0.0,0.0,0.0,0.0023698806762695312
1751577451,1.2,2.002124786376953,0.0,0.0,0.0,0.0004215240478515625
1751577452,1.2,2.0084800720214844,0.0,0.0,0.0,0.00011444091796875
1751577453,1.0,2.0054855346679688,0.0,0.0,0.0,5.7220458984375e-05
1751577454,1.4,2.0426368713378906,0.0,0.03125,0.0,0.00011444091796875
1751577455,1.2,2.016803741455078,0.0,0.0,0.0,0.0
1751577456,1.1,2.0256690979003906,0.0,0.0,0.0,0.00033283233642578125
1751577457,1.6,2.0361709594726562,0.0,0.0,0.0,0.0007658004760742188
1751577458,1.1,2.032318115234375,0.0,0.0,0.0,0.0002288818359375
1751577459,1.4,2.0296478271484375,0.0,0.0,0.0,0.00022602081298828125
1751577460,2.0,2.030406951904297,0.0,0.0546875,0.0,0.000171661376953125
1751577461,1.6,2.025054931640625,0.0,0.0,0.0,0.00014781951904296875
1751577462,1.1,2.0215988159179688,0.0,0.0,0.0,0.00026702880859375
1751577463,0.9,2.0194549560546875,0.0,0.0,0.0,0.00011444091796875
1751577464,1.0,2.0199317932128906,0.0,0.0,0.0,0.00011444091796875
1751577465,3.1,2.0682296752929688,89.9140625,0.171875,0.0001316070556640625,0.0003662109375
1751577466,7.1,2.0725250244140625,3.9921875,0.2421875,0.00177764892578125,0.007628440856933594
1751577468,13.1,2.066619873046875,10.609375,0.5,0.0,0.00225067138671875
1751577469,9.9,2.077617645263672,5.703125,1.029296875,0.0,0.001346588134765625
1751577470,10.9,2.1014366149902344,1.7421875,0.3125,0.0,0.0022840499877929688
1751577471,10.1,2.1840858459472656,0.328125,1.6220703125,0.0,0.00020503997802734375
1751577473,10.2,2.256908416748047,1.1015625,15.3203125,0.0,0.0002288818359375
1751577474,2.7,2.1220664978027344,0.0,3.806640625,0.0,0.000171661376953125
1751577475,2.3,2.0993270874023438,0.0,0.0,0.0,0.000400543212890625
1751577476,1.3,2.099559783935547,0.0,0.0,0.0,0.0004138946533203125
1751577477,0.9,2.0983505249023438,0.0,0.0546875,0.0,0.0019989013671875
1751577478,2.6,2.096080780029297,0.0,0.0,0.0,0.0029811859130859375
1751577479,1.8,2.091503143310547,0.0,0.0,0.00016307830810546875,0.00044345855712890625
1751577480,2.1,2.0892486572265625,0.0,0.0,0.0,0.0009946823120117188
1751577481,2.0,2.078807830810547,0.0,164.15625,0.0,0.000675201416015625
1751577482,1.9,2.0798492431640625,0.0,0.0,0.0,0.0
1751577483,3.6,2.081897735595703,0.0,6.939453125,0.0,0.0
1751577484,1.5,2.084980010986328,0.0,0.0,0.0,5.7220458984375e-05
1751577485,1.1,2.0837440490722656,0.0,0.0,0.0,0.00026702880859375
1751577486,1.5,2.0834922790527344,0.0,0.0,0.00024890899658203125,0.000518798828125
1751577487,0.9,2.083728790283203,0.0,0.1953125,0.0,0.0007352828979492188
1751577488,1.2,2.0827560424804688,0.0,0.0078125,0.0,0.000118255615234375
1751577489,1.3,2.082263946533203,0.0,0.046875,0.0,0.00022602081298828125
1751577490,1.7,2.081989288330078,0.0,0.0,0.0,0.000286102294921875
1751577491,1.0,2.0807762145996094,0.0,0.0,0.0,0.00014781951904296875
1751577492,1.1,2.0807647705078125,0.0,0.0,0.0,0.0002288818359375
1751577493,2.8,2.076740264892578,0.0,0.0,0.0,0.000118255615234375
1751577494,4.3,2.0814666748046875,0.0,0.0,0.0,0.00057220458984375
1751577495,1.5,2.0667152404785156,0.0,0.03125,0.0,0.00035572052001953125
1751577496,1.6,2.0655670166015625,0.0,0.0,0.0,0.0002994537353515625
1751577497,2.3,2.062519073486328,0.0,0.875,0.0,0.0002231597900390625
1751577498,1.1,2.062511444091797,0.0,0.0,0.0,0.00110626220703125
1751577499,2.3,2.0628204345703125,0.0,0.0,0.00016307830810546875,0.001918792724609375
1751577500,2.1,2.062286376953125,0.0,0.0,0.0,0.0001220703125
1751577501,1.5,2.0578956604003906,0.0,10.1708984375,0.0,0.00014781951904296875
1751577502,1.9,2.0389671325683594,0.0,29.2255859375,0.0,5.7220458984375e-05
1751577503,2.9,2.039398193359375,0.0,0.0,0.0,0.000171661376953125
1751577505,0.8,2.0393943786621094,0.0,0.0,0.0,0.0002288818359375
1751577506,1.1,2.0388870239257812,0.0,0.0,0.0,5.7220458984375e-05
1751577507,0.8,2.0388870239257812,0.0,0.0,0.0,0.0007658004760742188
1751577508,1.0,2.0386428833007812,0.0,0.046875,0.0,0.00011444091796875
1751577509,1.0,2.0369300842285156,0.0,0.0,0.0,5.7220458984375e-05
1751577510,1.0,2.0393104553222656,0.0,0.1953125,0.0,0.00022602081298828125
1751577511,0.8,2.0395469665527344,0.0,0.0,0.0,0.0007343292236328125
1751577512,0.8,2.039775848388672,0.0,0.0,0.0,0.00035762786865234375
1751577513,0.8,2.0397720336914062,0.0,0.0,0.0,0.0010280609130859375
1751577514,1.0,2.038543701171875,0.0,0.0390625,0.0,0.0024652481079101562
1751577515,1.1,2.038776397705078,0.0,0.0,0.0,0.00011444091796875
1751577516,1.1,2.049957275390625,0.0,0.0,0.0,0.0002422332763671875
1751577517,1.0,2.0497169494628906,0.0,0.0,0.0,0.0002803802490234375
1751577518,1.0,2.0511436462402344,0.0,0.0,0.0,5.7220458984375e-05
1751577519,0.8,2.051136016845703,0.0,0.9296875,0.0,0.00036525726318359375
1751577520,1.2,2.0516128540039062,0.0,0.046875,0.0,0.00030612945556640625
1751577521,1.0,2.0511245727539062,0.0,0.0390625,0.0,0.00020503997802734375
1751577522,1.1,2.0513648986816406,0.0,0.0,0.0,0.000286102294921875
1751577523,1.0,2.0503997802734375,0.0,0.0,0.0,0.00038242340087890625
1751577524,1.0,2.049907684326172,0.0,0.0,0.0,5.7220458984375e-05
1751577525,1.0,2.0494155883789062,0.0,0.0,0.0,0.00033092498779296875
1751577526,1.0,2.0498924255371094,0.0,0.03125,0.0,0.0001850128173828125
1751577527,0.9,2.0494003295898438,0.0,0.0,0.0,0.0002803802490234375
1751577528,1.0,2.048431396484375,0.0,0.0,0.0,0.00011444091796875
1751577529,0.9,2.048900604248047,0.0,0.0,0.0,0.0006074905395507812
1751577530,1.3,2.0491371154785156,0.0,0.0390625,0.0,8.296966552734375e-05
1751577531,1.0,2.0481529235839844,0.0,0.4306640625,0.0,0.000225067138671875
1751577532,0.9,2.0525360107421875,0.0,0.33203125,0.0,0.0
1751577533,0.7,2.0527687072753906,0.0,0.0,0.00031185150146484375,0.0003223419189453125
1751577534,1.0,2.0489540100097656,0.0,0.0,0.0,0.0002288818359375
1751577536,0.9,2.0491905212402344,0.0,0.046875,0.0,0.0
1751577537,1.1,2.0491905212402344,0.0,0.0,0.0,0.000522613525390625
1751577538,0.8,2.0482177734375,0.0,0.0,0.0,0.0
1751577539,0.8,2.0479660034179688,0.0,0.0,0.0,0.00011444091796875
1751577540,1.0,2.0482025146484375,0.0,0.0,0.00031185150146484375,0.0009212493896484375
1751577541,1.0,2.047718048095703,0.0,0.03125,0.0,0.0006322860717773438
1751577542,3.5,2.0374908447265625,0.0,0.0,0.0,0.0
1751577543,2.7,2.0576133728027344,0.0,0.32421875,0.011914253234863281,0.06943321228027344
1751577544,3.2,2.0580215454101562,0.84375,0.330078125,0.04589653015136719,0.04892253875732422
1751577545,2.2,2.0600204467773438,0.0,0.0,0.0016040802001953125,0.0038309097290039062
1751577546,1.6,2.060192108154297,0.0,0.0,0.0012054443359375,0.0028324127197265625
1751577547,1.9,2.0584068298339844,0.0,0.9853515625,0.002521514892578125,0.0038251876831054688
1751577548,5.8,2.13897705078125,0.125,3.625,0.06501579284667969,0.2836332321166992
1751577549,2.5,2.151988983154297,0.0,0.0,0.0038576126098632812,0.004357337951660156
1751577550,3.1,2.153675079345703,0.0,0.0,0.0003833770751953125,0.0009069442749023438
1751577551,3.0,2.1452407836914062,0.0,0.7138671875,0.00035953521728515625,0.000885009765625
1751577552,4.2,2.156829833984375,0.0,0.2734375,0.02444934844970703,0.16797542572021484
1751577553,3.2,2.1521873474121094,0.0,0.0703125,0.0021915435791015625,0.0007991790771484375
1751577554,3.8,2.1521224975585938,0.0,0.0625,0.0023889541625976562,0.009153366088867188
1751577555,2.1,2.149791717529297,0.0,0.09375,0.0018177032470703125,0.0028705596923828125
1751577556,3.0,2.1403656005859375,0.0,0.0234375,0.0007905960083007812,0.0025358200073242188
1751577557,7.0,2.2289047241210938,0.09375,1.953125,0.04370594024658203,0.4472026824951172
1751577558,5.9,2.316089630126953,0.171875,0.404296875,0.033516883850097656,0.1221628189086914
1751577559,4.8,2.2964248657226562,0.0,0.125,0.003246307373046875,0.0022335052490234375
1751577560,2.0,2.303844451904297,0.0,0.3232421875,0.000133514404296875,0.00030517578125
1751577561,3.2,2.3082656860351562,0.0,0.119140625,0.012825965881347656,0.01854705810546875
1751577562,1.9,2.299610137939453,0.0,4.00390625,0.0002689361572265625,0.0005512237548828125
1751577563,3.9,2.3132896423339844,0.0,9.4892578125,0.0,0.00011444091796875
1751577564,1.2,2.3153114318847656,0.0,0.0,0.000278472900390625,0.0006914138793945312
1751577565,2.0,2.3134536743164062,0.0,0.12890625,0.0,0.0002422332763671875
1751577567,0.9,2.3123703002929688,0.0,0.0,0.0001678466796875,0.0009479522705078125
1751577568,1.6,2.309001922607422,0.0,0.0,0.0,0.00011444091796875
1751577569,0.8,2.3070602416992188,0.0,0.0,6.29425048828125e-05,0.0023956298828125
1751577570,0.8,2.30633544921875,0.0,0.0,0.0,0.0014314651489257812
1751577571,1.8,2.300506591796875,0.0,0.0,0.0,0.002254486083984375
1751577572,2.9,2.3015060424804688,0.0,0.046875,0.0,0.0003108978271484375
1751577573,2.8,2.2780303955078125,0.0,0.0,0.0,0.00026702880859375
1751577574,2.4,2.2797698974609375,0.0,0.0,0.0,0.00011444091796875
1751577575,2.1,2.2892723083496094,0.0,0.7724609375,0.005173683166503906,0.00594329833984375
1751577576,2.6,2.2799530029296875,0.03125,0.2109375,0.004352569580078125,0.005558013916015625
1751577577,1.4,2.280384063720703,0.0,0.046875,0.001232147216796875,0.003131866455078125
1751577578,2.3,2.281097412109375,0.0,0.203125,0.007572174072265625,0.010431289672851562
1751577579,1.8,2.2810440063476562,0.0,0.046875,0.002819061279296875,0.0032196044921875
1751577580,3.2,2.269214630126953,0.03125,0.15625,0.0062808990478515625,0.009824752807617188
1751577581,3.1,2.2753028869628906,0.0,2.47265625,0.008457183837890625,0.026716232299804688
1751577582,7.1,2.350360870361328,0.0,1.208984375,0.029076576232910156,0.23688888549804688
1751577583,6.4,2.3591957092285156,0.0,1.0986328125,0.008105278015136719,0.021005630493164062
1751577584,5.3,2.3508567810058594,0.0,0.1796875,0.010923385620117188,0.02113819122314453
1751577585,6.7,2.517608642578125,0.0,0.5048828125,0.010631561279296875,0.0467681884765625
1751577586,4.9,2.5382843017578125,0.03125,0.7529296875,0.00836944580078125,0.03576183319091797
1751577587,2.3,2.5305099487304688,0.0,0.5390625,0.0,0.0005092620849609375
1751577588,1.9,2.5289993286132812,0.0,0.0390625,6.29425048828125e-05,6.29425048828125e-05
1751577589,1.9,2.5300254821777344,0.0,0.0,0.0,0.0013761520385742188
1751577590,2.3,2.5102882385253906,0.0,0.2216796875,0.000698089599609375,0.0028896331787109375
1751577591,2.4,2.4971275329589844,0.0,0.0576171875,0.0003261566162109375,0.00030231475830078125
1751577592,2.1,2.4966468811035156,0.0,2.6181640625,0.0,0.0
1751577593,1.1,2.4979782104492188,0.0,0.0390625,0.0,0.00011444091796875
1751577594,1.1,2.4970016479492188,0.0,0.0,0.00024890899658203125,0.0006742477416992188
1751577595,0.8,2.492168426513672,0.0,0.0078125,0.0,0.00026702880859375
1751577596,1.2,2.4921646118164062,0.0,8.1328125,0.000152587890625,0.0011892318725585938
1751577598,1.0,2.483509063720703,0.0,0.0,0.0,0.0014324188232421875
1751577599,0.8,2.483264923095703,0.0,0.0,6.29425048828125e-05,0.00304412841796875
1751577600,1.0,2.483489990234375,0.0,0.0390625,0.0,0.00022602081298828125
1751577601,1.0,2.4796371459960938,0.0,0.0,0.0,0.0004787445068359375
1751577602,2.9,2.4793663024902344,0.0,0.0,0.0,0.00011444091796875
1751577603,1.0,2.479442596435547,0.0,0.0,0.00016307830810546875,0.00016307830810546875
1751577604,1.3,2.4792518615722656,0.0,0.0,0.0,5.7220458984375e-05
1751577605,1.2,2.4794883728027344,0.0,0.0,0.0,0.0
1751577606,1.2,2.4751129150390625,0.0,0.0390625,0.0,0.0002422332763671875
1751577607,1.0,2.474864959716797,0.0,0.0,0.00022602081298828125,0.00044918060302734375
1751577608,1.0,2.472942352294922,0.0,0.0,0.0,0.00011444091796875
1751577609,0.9,2.468841552734375,0.0,0.0,6.29425048828125e-05,0.000202178955078125
1751577610,2.0,2.4667930603027344,0.0,0.0,0.0004892349243164062,0.000583648681640625
1751577611,1.0,2.4647178649902344,0.0,1.1484375,0.0026874542236328125,0.0019845962524414062
1751577612,1.1,2.4642410278320312,0.0,0.0546875,0.0,0.000171661376953125
1751577613,1.0,2.4639930725097656,0.0,0.0,0.0,0.000286102294921875
1751577614,1.0,2.463714599609375,0.0,0.734375,8.58306884765625e-05,0.0003147125244140625
1751577615,0.9,2.4617958068847656,0.0,0.0,0.0,0.0005025863647460938
1751577616,1.2,2.4601058959960938,0.0,0.0810546875,0.00016307830810546875,0.0005769729614257812
1751577617,1.4,2.460582733154297,0.0,0.1953125,0.00016307830810546875,0.0009393692016601562
1751577618,1.1,2.4603424072265625,0.0,0.03125,0.0,0.000171661376953125
1751577619,52.7,3.2282943725585938,102.2421875,0.2421875,0.00147247314453125,0.0027151107788085938
1751577626,97.4,2.351818084716797,18.015625,15.142578125,0.07750892639160156,2.67020320892334
1751577636,99.6,2.9003829956054688,2.375,31.2109375,0.0,0.004900932312011719
1751577642,80.1,2.836536407470703,0.0,11.0546875,0.000171661376953125,0.0015888214111328125
1751577648,99.7,3.1512069702148438,0.15625,15.5625,0.0,0.0016765594482421875
1751577656,100.0,4.979278564453125,0.0625,198.2451171875,0.0,0.0015077590942382812
1751577664,100.0,3.734600067138672,0.0,9.390625,0.0,0.0016527175903320312
1751577671,100.0,4.413242340087891,0.0,21.4140625,0.0,0.0014934539794921875
1751577678,100.0,4.042697906494141,0.0,17.9609375,0.0001678466796875,0.0014476776123046875
1751577684,97.0,6.277427673339844,0.0078125,100.19140625,5.7220458984375e-05,0.0034351348876953125
1751577695,100.0,6.753700256347656,0.015625,13.828125,0.0,0.009245872497558594
1751577705,100.0,5.850975036621094,0.0,46.375,0.0,0.002368927001953125
1751577716,100.0,7.497516632080078,0.0390625,112.142578125,0.0,0.0058383941650390625
1751577728,100.0,7.062061309814453,0.0078125,14.28125,0.0,0.006447792053222656
1751577738,100.0,8.489994049072266,0.1640625,22.7578125,0.0,0.0018568038940429688
1751577751,100.0,9.906658172607422,0.0,27.2939453125,8.58306884765625e-05,0.005623817443847656
1751577761,100.0,7.902488708496094,0.0,12.0390625,5.7220458984375e-05,0.006220817565917969
1751577774,100.0,8.130313873291016,0.0,25.8408203125,0.0,0.0025177001953125
1751577784,100.0,5.7760772705078125,0.0,30.53125,0.0,0.0051136016845703125
1751577795,100.0,4.453338623046875,0.0,22.9140625,0.0,0.004822731018066406
1751577806,100.0,6.787464141845703,0.0078125,17.8818359375,8.58306884765625e-05,0.004902839660644531
1751577814,100.0,4.699665069580078,0.0,22.6953125,5.7220458984375e-05,0.007140159606933594
1751577826,100.0,6.6241607666015625,0.0,33.828125,0.0,0.0026769638061523438
1751577838,100.0,6.1505584716796875,0.0,16.9111328125,0.0,0.00679779052734375
1751577852,100.0,9.20766830444336,0.0,33.3779296875,0.0,0.006587028503417969
1751577865,100.0,7.939037322998047,0.0,25.7509765625,0.0,0.004810333251953125
1751577876,100.0,8.997673034667969,0.0,23.875,0.0,0.006305694580078125
1751577890,100.0,10.213218688964844,0.0,11.7421875,0.0,0.004769325256347656
1751577902,100.0,7.473930358886719,0.0,28.2626953125,0.0,0.003231048583984375
1751577913,100.0,8.4346923828125,0.0,22.734375,0.0,0.0025377273559570312
1751577922,100.0,5.907924652099609,0.015625,19.4140625,0.0,0.002254486083984375
1751577930,100.0,5.509944915771484,0.0,5.15625,0.0,0.002704620361328125
1751577938,100.0,5.096366882324219,0.0,15.0390625,0.0001430511474609375,0.006630897521972656
1751577944,93.7,4.035732269287109,0.0,4.421875,0.0,0.00106048583984375
1751577949,27.0,2.892822265625,0.0,54.15625,0.0,0.0017528533935546875
1751577957,100.0,3.875530242919922,0.0,11.7880859375,0.0,0.004443168640136719
1751577965,100.0,3.8021278381347656,0.0,4.921875,0.0,0.005404472351074219
1751577972,60.1,1.9320755004882812,0.0,30.71875,0.0,0.0027055740356445312
1751577980,100.0,6.108440399169922,0.0,13.5546875,0.0,0.0025920867919921875
1751577989,100.0,6.407306671142578,0.0,12.076171875,8.20159912109375e-05,0.0038080215454101562
1751577996,80.1,5.903209686279297,0.0,29.8828125,0.0,0.00485992431640625
1751578003,100.0,5.024333953857422,0.0,23.09375,8.58306884765625e-05,0.0033588409423828125
1751578011,100.0,5.6110992431640625,0.0,4.1328125,5.7220458984375e-05,0.0018253326416015625
1751578018,70.4,4.090858459472656,0.0,44.1416015625,0.0,0.0013866424560546875
1751578028,100.0,5.203922271728516,0.0,7.7734375,0.0,0.00255584716796875
1751578034,100.0,4.180240631103516,0.0,15.2265625,0.0,0.0007171630859375
1751578041,100.0,5.167366027832031,0.0,4.171875,0.0,0.00347137451171875
1751578050,100.0,5.308177947998047,0.0,11.21484375,0.0,0.003322601318359375
1751578058,100.0,5.360343933105469,0.0,3.28125,0.0,0.0067043304443359375
1751578065,100.0,4.128902435302734,0.0,11.828125,8.58306884765625e-05,0.0022344589233398438
1751578074,100.0,5.316017150878906,0.0,4.4375,5.7220458984375e-05,0.004677772521972656
1751578083,99.7,6.399726867675781,0.0078125,395.3310546875,0.0,0.00670623779296875
1751578092,100.0,6.486820220947266,0.0,123.6015625,0.0,0.003658294677734375
1751578104,100.0,9.370796203613281,0.0,9.6796875,0.0,0.005131721496582031
1751578114,100.0,6.48773193359375,0.2109375,14.99609375,0.0,0.0030584335327148438
1751578126,94.8,7.075428009033203,0.0,45.0546875,0.0,0.007637977600097656
1751578136,99.9,6.642601013183594,0.0,29.8837890625,0.0001430511474609375,0.002040863037109375
1751578146,100.0,6.587810516357422,0.0,51.6015625,0.0,0.0018243789672851562
1751578154,100.0,6.800163269042969,0.0,79.65625,0.0,0.0015840530395507812
1751578164,100.0,7.352996826171875,0.0,15.9296875,0.0,0.0019092559814453125
