Time,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB,Net_Sent_MB,Net_Recv_MB
1752007918,26.5,2.2314224243164062,0.0,0.0,0.0,0.0
1752007919,4.3,2.263652801513672,0.0,0.0,0.0,0.0005407333374023438
1752007920,4.1,2.2747344970703125,0.0,0.1025390625,0.0025653839111328125,0.009070396423339844
1752007921,2.1,2.274444580078125,0.0,0.103515625,0.0,0.000171661376953125
1752007922,1.0,2.269824981689453,0.0,0.3046875,0.0,0.0002536773681640625
1752007923,1.1,2.2702980041503906,0.0,0.0,0.0,0.0014486312866210938
1752007924,1.0,2.2697982788085938,0.0,10.109375,0.0,0.0019321441650390625
1752007925,0.9,2.2630691528320312,0.0,0.0,0.0,0.000316619873046875
1752007926,0.9,2.2650299072265625,0.0,0.0390625,0.0,0.0008335113525390625
1752007927,1.0,2.2623558044433594,0.0,0.0,0.0,0.0018091201782226562
1752007928,0.7,2.2616310119628906,0.0,0.0,0.0,0.0
1752007929,1.0,2.2641944885253906,0.0,11.90625,0.0,0.0002422332763671875
1752007930,1.0,2.263713836669922,0.0,0.03125,0.0,0.0008935928344726562
1752007931,0.9,2.262542724609375,0.0,0.0,0.0,0.000171661376953125
1752007932,1.0,2.2629776000976562,0.0,0.078125,0.012668609619140625,0.008548736572265625
1752007933,0.9,2.262706756591797,0.0,0.203125,0.0,0.0002803802490234375
1752007934,1.7,2.262226104736328,0.0,0.0,0.0,0.0005025863647460938
1752007935,0.9,2.261260986328125,0.0,1.34375,0.0,0.00011444091796875
1752007936,0.8,2.258586883544922,0.0,0.0,0.0,0.00034332275390625
1752007937,1.2,2.2603912353515625,0.0,0.0,0.0,0.0024776458740234375
1752007938,0.9,2.2596435546875,0.0,0.0,0.0,0.0005855560302734375
1752007939,0.8,2.258922576904297,0.0,0.0,0.0,0.0
1752007940,48.4,2.8122596740722656,0.0,0.03125,0.0,0.000457763671875
1752007946,97.7,5.617145538330078,0.0,24.3505859375,0.0,0.0024900436401367188
1752007951,100.0,4.2735443115234375,0.0,0.7685546875,7.152557373046875e-05,0.0011072158813476562
1752007954,39.9,4.320972442626953,0.0,59.0185546875,0.0,0.0008668899536132812
1752007958,54.7,3.3939895629882812,0.0,0.078125,0.0,0.0006160736083984375
1752007960,44.8,3.8410301208496094,0.0,0.3037109375,0.0,0.000171661376953125
1752007965,47.1,5.5579071044921875,0.0,0.4833984375,0.0,0.000759124755859375
1752007968,37.3,3.811084747314453,0.0,0.6884765625,0.0,0.0034265518188476562
1752007970,30.9,3.982982635498047,0.0,0.0703125,0.0,0.0
1752007976,56.2,5.174396514892578,0.0,58.267578125,7.152557373046875e-05,0.00140380859375
1752007980,32.6,4.067008972167969,0.0,0.0927734375,0.0001697540283203125,0.0010833740234375
1752007983,22.8,3.8654518127441406,0.0,107.984375,0.0,0.0013093948364257812
1752007987,68.6,4.066364288330078,0.0,133.0703125,0.0,0.0020236968994140625
1752007989,59.7,5.194583892822266,0.0,0.3818359375,0.0,0.0007104873657226562
1752007993,23.6,4.112041473388672,0.0,108.953125,0.0,0.005532264709472656
1752007996,21.3,3.4533004760742188,0.0,58.1328125,0.0,0.0023603439331054688
1752007999,17.1,3.799652099609375,0.0,0.22265625,0.0,0.00046825408935546875
1752008003,15.2,3.9747886657714844,0.0,101.8671875,0.0,0.0010576248168945312
1752008005,9.4,3.993419647216797,0.0,0.0869140625,0.0,0.000514984130859375
1752008008,9.8,4.155696868896484,0.0,66.8447265625,0.004361152648925781,0.005219459533691406
1752008010,4.5,2.9189834594726562,0.0,0.0,0.0,0.01242828369140625
1752008011,0.8,2.9185333251953125,0.0,0.0,0.0,0.007637977600097656
1752008012,0.9,2.9154052734375,0.0,154.078125,0.0,0.0013933181762695312
1752008013,0.8,2.9108352661132812,0.0,1.560546875,0.0,0.00754547119140625
1752008014,0.9,2.9089126586914062,0.0,0.0,0.0,0.003204345703125
1752008015,0.9,2.9074668884277344,0.0,0.0,0.0,0.00011444091796875
1752008016,0.9,2.9062652587890625,0.0,0.0,0.0,0.0019168853759765625
1752008017,1.9,2.8952102661132812,0.0,88.515625,0.0,0.004897117614746094
1752008018,2.6,2.9229812622070312,0.0,0.0,0.0,0.00026702880859375
1752008019,1.8,2.9028282165527344,0.0,0.0390625,0.0,0.002101898193359375
1752008020,1.6,2.9141197204589844,0.0,0.0,8.58306884765625e-05,0.0033473968505859375
1752008021,1.1,2.896728515625,0.0,0.0,0.0,0.0019741058349609375
1752008022,1.2,2.880229949951172,0.0,83.3671875,0.0035638809204101562,0.0018987655639648438
1752008023,1.1,2.890819549560547,0.0,0.0,0.0,0.0003452301025390625
1752008024,1.1,2.874744415283203,0.0,0.0,8.20159912109375e-05,0.004275321960449219
1752008025,1.3,2.8701629638671875,0.0,0.0703125,0.0,0.0024623870849609375
1752008026,2.3,2.8520965576171875,0.0,0.0,5.7220458984375e-05,0.000286102294921875
1752008027,1.5,2.84637451171875,0.0,93.15625,0.0,0.00057220458984375
1752008028,2.6,2.8370208740234375,0.0,1.392578125,0.0,0.00027561187744140625
