Time,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB,Net_Sent_MB,Net_Recv_MB
1752078978,23.3,2.1018714904785156,7.3984375,0.0,0.0,0.0
1752078979,4.0,2.1919517517089844,0.265625,0.0,0.0,0.0025415420532226562
1752078980,0.8,2.1992225646972656,0.0,0.0,0.0,5.7220458984375e-05
1752078981,1.1,2.1993865966796875,0.0,0.0,0.0,5.7220458984375e-05
1752078982,2.2,2.2040634155273438,0.0,0.0,0.0,0.00011444091796875
1752078983,1.1,2.2041549682617188,0.0,0.0,0.0,0.0
1752078984,0.9,2.1971778869628906,0.0,0.1015625,6.29425048828125e-05,0.0010986328125
1752078985,1.0,2.1969337463378906,0.0,0.0,0.0,0.0001392364501953125
1752078986,1.1,2.1995315551757812,0.0,0.0,0.0,5.7220458984375e-05
1752078987,1.0,2.1878128051757812,0.0,0.0,0.0,0.000171661376953125
1752078988,1.0,2.192615509033203,0.0,0.03125,0.0,0.00028324127197265625
1752078989,0.9,2.1928253173828125,0.0,0.0,5.7220458984375e-05,0.00044727325439453125
1752078990,1.1,2.196178436279297,0.0,0.0,0.0,0.0
1752078991,1.0,2.1959381103515625,0.0,0.0,0.0,0.00038814544677734375
1752078992,0.8,2.195415496826172,0.0,0.0,0.0,0.00011444091796875
1752078993,92.6,3.324726104736328,223.0625,0.28515625,0.0,5.7220458984375e-05
1752078998,97.2,5.775897979736328,92.875,21.1171875,0.005091667175292969,0.004683494567871094
1752079004,99.8,4.548854827880859,2.765625,0.1171875,0.0013675689697265625,0.008329391479492188
1752079007,46.5,4.429454803466797,16.7421875,59.091796875,8.58306884765625e-05,0.0013322830200195312
1752079011,55.8,3.4362831115722656,0.015625,1.2021484375,0.0,0.002117156982421875
1752079012,50.3,4.331874847412109,0.1328125,0.1552734375,0.0,0.0002288818359375
1752079016,46.5,5.468746185302734,0.0,0.48828125,8.58306884765625e-05,0.0005140304565429688
1752079020,40.1,3.7742271423339844,0.0078125,0.0234375,8.20159912109375e-05,0.000804901123046875
1752079022,36.2,4.405887603759766,0.0,0.2666015625,0.0,0.0006875991821289062
1752079029,56.7,5.256233215332031,0.1953125,71.826171875,0.0,0.005145072937011719
1752079033,24.7,4.043434143066406,1.7265625,0.2705078125,6.29425048828125e-05,0.001129150390625
1752079036,48.2,6.074512481689453,1.109375,110.546875,0.0,0.0007257461547851562
1752079040,69.4,5.568210601806641,0.9296875,124.7109375,0.0,0.006656646728515625
1752079044,32.3,4.29840087890625,0.0234375,105.0302734375,0.003772735595703125,0.001239776611328125
1752079048,20.2,3.3684158325195312,0.0859375,0.078125,6.29425048828125e-05,0.0019893646240234375
1752079051,17.1,4.161567687988281,0.0,89.2685546875,0.0,0.0009174346923828125
1752079053,17.5,4.303890228271484,0.03125,0.0546875,0.0,0.007132530212402344
1752079056,10.6,4.075733184814453,0.0,74.6416015625,0.0,0.0024271011352539062
1752079058,9.4,4.128856658935547,0.0,0.34375,0.0059909820556640625,0.005263328552246094
1752079061,8.7,3.099712371826172,1.078125,133.890625,0.009652137756347656,0.01720905303955078
1752079062,0.9,3.0982704162597656,0.0,0.0,0.0,0.00011444091796875
1752079063,0.9,3.0965843200683594,0.0,1.2109375,0.0,0.000171661376953125
1752079064,1.0,3.0946617126464844,0.0,0.0390625,0.0,0.0022802352905273438
1752079065,1.5,3.093700408935547,0.0,98.546875,8.96453857421875e-05,0.000263214111328125
1752079066,1.1,3.092498779296875,0.0,0.0,0.0,0.0006742477416992188
1752079067,1.2,3.090087890625,0.0,0.0,0.0,0.00026702880859375
1752079068,1.1,3.085094451904297,0.0,0.0,0.0,0.00022602081298828125
1752079069,2.8,3.060169219970703,0.0,0.0,0.0,0.0003566741943359375
1752079070,4.0,3.0439186096191406,0.0,112.1640625,0.0,0.000202178955078125
1752079071,1.5,3.0438613891601562,0.0,0.0,0.0,0.000347137451171875
1752079072,1.7,3.090190887451172,0.0,0.0,0.0,0.000286102294921875
1752079073,1.3,3.080352783203125,0.0,0.0,0.0,0.000286102294921875
1752079074,2.5,3.0946083068847656,2.234375,0.0,0.0008716583251953125,0.0026683807373046875
1752079075,1.4,3.0882797241210938,0.078125,54.8125,0.0004634857177734375,0.009184837341308594
1752079076,0.8,3.0569496154785156,0.0,0.046875,0.0004634857177734375,0.0006990432739257812
1752079078,1.2,3.0542678833007812,0.0,0.0,0.0,0.00039768218994140625
1752079079,1.3,3.0509986877441406,0.0,0.0,0.0004634857177734375,0.0042877197265625
1752079080,1.3,3.0400657653808594,0.0,0.7734375,0.0,0.0002288818359375
1752079081,1.0,3.022296905517578,0.0,85.4140625,0.0,0.00044536590576171875
1752079082,1.3,3.011486053466797,0.0,0.0,0.0,0.000286102294921875
1752079083,1.5,2.9846839904785156,0.3515625,0.046875,0.0004634857177734375,0.0034780502319335938
1752079084,1.4,2.9833755493164062,0.0,0.0,0.0,0.0007352828979492188
1752079085,2.3,2.983043670654297,0.734375,0.2666015625,0.0,5.7220458984375e-05
1752079086,1.4,2.964405059814453,0.0,19.78125,0.0,0.0
1752079087,1.3,2.966358184814453,0.0,1.8544921875,0.0,0.0001392364501953125
