Time,PID,Name,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB
1751907899,1,systemd,0.0,0.016391754150390625,0.0,0.0
1751907899,2,kthreadd,0.0,0.0,0.0,0.0
1751907899,3,pool_workqueue_,0.0,0.0,0.0,0.0
1751907899,4,kworker/R-rcu_g,0.0,0.0,0.0,0.0
1751907899,5,kworker/R-sync_,0.0,0.0,0.0,0.0
1751907910,110975,cmake,14.4,0.0172119140625,0.265625,27.21875
1751907910,2938,gnome-terminal-server,9.6,0.06705856323242188,0.0,0.01171875
1751907910,2320,gnome-shell,9.5,0.2583885192871094,0.0,0.0
1751907910,69688,firefox,8.1,0.7496795654296875,0.0,0.70703125
1751907910,69973,Isolated Web Co,6.6,0.7979202270507812,0.0,0.0
1751907920,2938,gnome-terminal-server,3.8,0.06705856323242188,0.0,0.0
1751907920,112158,python3,2.9,0.2606773376464844,0.0,0.02734375
1751907920,2320,gnome-shell,2.1,0.2583885192871094,0.0,0.0
1751907920,16,ksoftirqd/0,0.2,0.0,0.0,0.0
1751907920,33,ksoftirqd/2,0.2,0.0,0.0,0.0
1751907931,2938,gnome-terminal-server,3.8,0.06705856323242188,0.0,0.0
1751907931,112158,python3,3.1,0.2686119079589844,0.0,0.03515625
1751907931,2320,gnome-shell,2.2,0.2583885192871094,0.0,0.00390625
1751907931,69688,firefox,0.6,0.7520523071289062,0.0,1.5546875
1751907931,69803,Privileged Cont,0.6,0.1696014404296875,0.0,0.0
1751907938,112158,python3,3.4,0.2687339782714844,0.0,0.02734375
1751907938,2938,gnome-terminal-server,2.3,0.06705856323242188,0.0,0.0
1751907938,2320,gnome-shell,1.2,0.2583885192871094,0.0,0.0
1751907938,87,ksoftirqd/11,0.4,0.0,0.0,0.0
1751907938,69688,firefox,0.4,0.751556396484375,0.0,0.5703125
1751907945,112158,python3,4.1,0.2688560485839844,0.0,0.02734375
1751907945,2938,gnome-terminal-server,2.5,0.06705856323242188,0.0,0.0
1751907945,120421,gmake,1.9,0.0072021484375,0.0,0.0
1751907945,2320,gnome-shell,1.5,0.2583885192871094,0.0,0.0
1751907945,81,ksoftirqd/10,0.7,0.0,0.0,0.0
1751907952,112158,python3,3.4,0.2688560485839844,0.0,0.02734375
1751907952,2938,gnome-terminal-server,3.2,0.06705856323242188,0.0,0.0
1751907952,2320,gnome-shell,1.8,0.2583885192871094,0.0,0.0
1751907952,87,ksoftirqd/11,0.3,0.0,0.0,0.0
1751907952,17,rcu_preempt,0.1,0.0,0.0,0.0
1751907958,2938,gnome-terminal-server,4.0,0.06705856323242188,0.0,0.0
1751907958,112158,python3,3.8,0.2688560485839844,0.0,0.0234375
1751907958,69688,firefox,2.5,0.7518806457519531,0.0,0.61328125
1751907958,2320,gnome-shell,1.8,0.2583885192871094,0.0,0.0
1751907958,89406,Isolated Web Co,0.3,0.20019149780273438,0.0,0.0
1751907968,112158,python3,2.5,0.2688560485839844,0.0,0.02734375
1751907968,2938,gnome-terminal-server,2.4,0.06705856323242188,0.0,0.0078125
1751907968,2320,gnome-shell,1.5,0.2583885192871094,0.0,0.0
