Time,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB,Net_Sent_MB,Net_Recv_MB
1752010749,23.0,2.0196533203125,7.4609375,0.0,0.0,5.7220458984375e-05
1752010750,3.8,2.0886611938476562,0.2734375,0.0,0.0,0.0006837844848632812
1752010751,1.9,2.12469482421875,0.0,0.0,7.152557373046875e-05,0.000217437744140625
1752010752,1.9,2.1373634338378906,0.0,0.0,0.0,0.0017728805541992188
1752010754,1.3,2.1373634338378906,0.0,0.0,0.0,0.00038814544677734375
1752010755,1.4,2.1380844116210938,0.0,0.3828125,0.0,0.0002288818359375
1752010756,1.0,2.1380844116210938,0.0,0.0234375,0.0,0.000171661376953125
1752010757,0.8,2.138080596923828,0.0,0.0,0.0,0.00045490264892578125
1752010758,0.8,2.141986846923828,0.0,0.0,0.0,0.000171661376953125
1752010759,0.9,2.1419219970703125,0.0,0.0,0.0,0.0004711151123046875
1752010760,0.9,2.141681671142578,0.0,0.1953125,0.0,0.0002288818359375
1752010761,0.9,2.1417694091796875,0.0625,0.03125,0.0,0.0002288818359375
1752010762,1.1,2.1412811279296875,0.0,0.015625,0.0,0.00043392181396484375
1752010763,1.2,2.1415176391601562,0.0,0.0,0.0,0.0002803802490234375
1752010764,1.0,2.1412696838378906,0.0,0.0,0.0,0.0
1752010765,1.1,2.1410255432128906,0.0,0.0,0.0,0.000171661376953125
1752010766,1.2,2.1459579467773438,4.59375,0.0,0.0,0.0002288818359375
1752010767,1.5,2.1453094482421875,0.0,0.0546875,0.0,0.00028324127197265625
1752010768,1.3,2.1452178955078125,0.0,0.078125,0.019439697265625,0.009954452514648438
1752010769,1.3,2.1449661254882812,0.0,0.0,0.0,0.0021314620971679688
1752010770,1.0,2.1449661254882812,0.0,0.0,0.0,0.002033233642578125
1752010771,1.0,2.144237518310547,0.0,0.1484375,8.58306884765625e-05,0.001514434814453125
1752010772,1.0,2.1443443298339844,0.0,0.0,0.0,0.0015821456909179688
1752010773,1.1,2.1308670043945312,0.0,1.787109375,5.7220458984375e-05,0.001239776611328125
1752010774,1.0,2.131725311279297,0.0,0.0,0.0,5.7220458984375e-05
1752010775,0.8,2.1305198669433594,0.0,0.0,0.0,0.00011444091796875
1752010776,1.0,2.1296005249023438,0.0,0.0,5.91278076171875e-05,0.000171661376953125
1752010777,1.1,2.1293563842773438,0.0,0.0,0.0,0.00039768218994140625
1752010778,0.8,2.129352569580078,0.0,0.0,0.0,0.0003566741943359375
1752010779,1.0,2.12615966796875,0.0234375,0.0390625,0.0,0.00011444091796875
1752010780,7.5,2.1706504821777344,127.7578125,1.6875,7.152557373046875e-05,0.0003070831298828125
1752010782,2.0,2.175708770751953,0.4140625,0.0078125,0.0,0.0006399154663085938
1752010783,0.9,2.1757049560546875,0.0,0.0,0.0,0.0004520416259765625
1752010784,0.8,2.177143096923828,0.0,0.0,0.0,0.00038814544677734375
1752010785,1.0,2.1783714294433594,0.0,0.0546875,0.0,0.000171661376953125
1752010786,1.5,2.1644668579101562,0.0,0.2578125,0.0,0.000171661376953125
1752010787,2.0,2.15966796875,0.0,0.0,0.0,0.00037384033203125
1752010788,2.0,2.1545791625976562,0.0,0.0,0.0,0.0
1752010789,1.0,2.1548118591308594,0.0,0.0,0.0,0.0001850128173828125
1752010790,0.9,2.1543197631835938,0.0,0.0,0.0,8.7738037109375e-05
1752010791,1.1,2.1561813354492188,0.0,0.03125,0.0,8.7738037109375e-05
1752010792,0.9,2.1544456481933594,0.0,0.0,0.0,0.000202178955078125
1752010793,0.9,2.1544418334960938,0.0,0.0,0.0,0.0004901885986328125
1752010794,1.0,2.154193878173828,0.0,0.0,0.0,5.7220458984375e-05
1752010795,0.9,2.1536941528320312,0.0,0.0,0.0036535263061523438,0.001617431640625
1752010796,0.8,2.1529693603515625,0.0,0.0,0.0,0.00011444091796875
1752010797,0.9,2.1534156799316406,0.0,0.046875,0.0,0.00022602081298828125
1752010798,0.7,2.1529312133789062,0.0,0.0,0.0,0.0002994537353515625
1752010799,1.0,2.1526832580566406,0.0,0.0,0.0,0.00038814544677734375
1752010800,1.0,2.1543617248535156,0.0,0.0,5.7220458984375e-05,0.0002288818359375
1752010801,0.9,2.1541213989257812,0.0,0.19140625,0.0,0.00020503997802734375
1752010802,1.1,2.154102325439453,0.03125,0.0,0.0,5.7220458984375e-05
1752010803,1.2,2.1534805297851562,0.0,3.7158203125,0.0,0.0002231597900390625
1752010804,3.6,2.1653823852539062,0.0703125,0.0,0.0,0.0
1752010805,3.9,2.16278076171875,12.3984375,0.0,0.0,5.7220458984375e-05
1752010806,2.6,2.1702308654785156,0.3515625,0.0,0.0,0.0
1752010807,1.5,2.1702232360839844,0.0078125,0.0,0.0,0.0007381439208984375
1752010808,1.4,2.1687545776367188,0.0,0.0,0.0,0.0002994537353515625
1752010809,2.0,2.1773300170898438,13.5546875,0.046875,0.0,5.7220458984375e-05
1752010811,5.3,2.191173553466797,0.0234375,0.6474609375,0.0,0.000171661376953125
1752010812,1.5,2.190418243408203,0.0,0.09375,0.0,0.00017261505126953125
1752010813,1.3,2.1899261474609375,0.0,0.0,0.0,0.00035190582275390625
1752010814,1.5,2.1903762817382812,0.0,0.0,0.0,0.00027370452880859375
1752010815,1.1,2.1903762817382812,0.0,0.0,0.0,5.7220458984375e-05
1752010816,1.8,2.193988800048828,0.0,21.484375,0.0,0.000324249267578125
1752010817,1.4,2.1976890563964844,0.0078125,0.0,0.0,0.0022935867309570312
1752010818,2.0,2.1978416442871094,0.0,0.0,0.0,0.0026798248291015625
1752010819,2.7,2.197406768798828,0.0,0.0,7.152557373046875e-05,0.0004444122314453125
1752010820,1.3,2.195079803466797,0.0,0.0,0.0,5.7220458984375e-05
1752010821,73.3,3.1502609252929688,216.5859375,0.046875,0.0,0.0
1752010826,97.2,5.921680450439453,100.59375,19.72265625,0.0,0.009481430053710938
1752010832,99.7,4.521533966064453,2.7265625,58.869140625,0.0076541900634765625,0.007891654968261719
1752010835,48.9,4.6749725341796875,16.7890625,7.4189453125,0.0025300979614257812,0.0038089752197265625
1752010838,59.4,3.2477188110351562,0.015625,0.2392578125,0.000171661376953125,0.0011358261108398438
1752010840,51.7,3.9191627502441406,0.1328125,0.3779296875,8.58306884765625e-05,0.0002002716064453125
1752010845,44.8,5.010219573974609,0.0,0.486328125,0.0,0.0011272430419921875
1752010848,38.6,3.713592529296875,0.0078125,0.0390625,7.152557373046875e-05,0.0006046295166015625
1752010851,39.1,5.178558349609375,0.0,20.40625,0.0,0.0001220703125
1752010857,57.3,4.624931335449219,0.1953125,36.623046875,0.0,0.0018911361694335938
1752010861,22.4,4.053291320800781,1.7265625,0.0234375,0.0,0.0038366317749023438
1752010864,46.9,5.795692443847656,1.1171875,117.166015625,0.0,0.0003948211669921875
1752010868,67.7,5.561367034912109,0.9296875,126.8046875,0.0,0.0007343292236328125
1752010872,33.7,4.4492645263671875,0.0234375,109.888671875,0.0,0.0010356903076171875
1752010876,20.1,3.5145034790039062,0.0859375,0.0859375,0.0,0.0008401870727539062
1752010879,17.1,4.1645050048828125,0.0,78.21484375,7.152557373046875e-05,0.0004892349243164062
1752010881,17.4,4.389411926269531,0.03125,0.046875,0.0,0.00020503997802734375
1752010884,10.9,4.116458892822266,0.0,81.6171875,5.7220458984375e-05,0.000911712646484375
1752010886,9.3,4.1233673095703125,0.0,0.046875,0.0,0.000904083251953125
1752010889,8.8,3.2104873657226562,1.109375,133.65625,0.0,0.0010051727294921875
1752010890,1.2,3.208080291748047,0.0,0.0,0.0,0.0035305023193359375
1752010891,1.0,3.1891746520996094,0.0,0.0,0.0,0.0003204345703125
1752010892,0.8,3.1877288818359375,0.0,0.306640625,0.0,0.0024118423461914062
1752010893,0.7,3.1792030334472656,0.0,94.984375,0.0,0.0002231597900390625
1752010894,1.0,3.1692123413085938,0.0,2.126953125,0.0,0.000286102294921875
1752010895,2.3,3.165904998779297,0.0,0.0,0.0,0.00024318695068359375
1752010896,2.1,3.1539573669433594,18.8984375,0.0,0.0008087158203125,0.001522064208984375
1752010897,1.3,3.1545486450195312,0.15625,89.609375,0.0004634857177734375,0.0030536651611328125
1752010898,1.3,3.133739471435547,1.1640625,25.4765625,0.0004634857177734375,0.0008268356323242188
1752010899,1.3,3.1279525756835938,0.0,0.0,0.0,0.000263214111328125
1752010900,1.5,3.1226272583007812,0.0,0.0,0.00054931640625,0.0032567977905273438
1752010901,1.7,3.115032196044922,0.25,0.796875,0.0,0.00031948089599609375
1752010902,2.4,3.0973587036132812,0.6796875,54.7587890625,0.0,0.0005970001220703125
