Time,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB,Net_Sent_MB,Net_Recv_MB
1751899201,24.2,2.4978294372558594,7.25,0.0,0.0,0.0002231597900390625
1751899202,3.2,2.538116455078125,0.2734375,0.0,0.0,0.000789642333984375
1751899203,1.2,2.551483154296875,0.0,0.0,0.0,0.000316619873046875
1751899204,1.9,2.548786163330078,0.0,0.0,0.0,0.00039768218994140625
1751899205,2.1,2.5518150329589844,0.0,0.0,0.0,5.7220458984375e-05
1751899206,1.3,2.557910919189453,0.0,0.1015625,7.152557373046875e-05,0.00022602081298828125
1751899207,1.1,2.5581130981445312,0.0,0.0,0.0,0.0
1751899208,0.8,2.565410614013672,0.0,0.0,0.0,0.0002422332763671875
1751899209,1.0,2.5590782165527344,0.0,0.0,0.0,0.00034332275390625
1751899210,0.9,2.5524673461914062,0.0,0.0,0.0,0.00038814544677734375
1751899211,41.9,3.152935028076172,19.890625,0.0078125,0.0014667510986328125,0.0016880035400390625
1751899219,97.5,3.6966896057128906,97.3046875,13.6796875,0.048297882080078125,2.653249740600586
1751899228,99.6,4.281330108642578,2.0,22.96875,0.0,0.007012367248535156
1751899234,80.5,4.572620391845703,0.0,22.32421875,0.0,0.0034017562866210938
1751899240,98.7,4.89068603515625,0.15625,18.078125,0.0232696533203125,0.014312744140625
1751899247,100.0,5.583110809326172,0.0625,172.4921875,0.018079757690429688,0.010813713073730469
1751899255,100.0,5.4110565185546875,0.0,10.8203125,0.0,0.006743431091308594
1751899262,100.0,6.20855712890625,0.0,48.9638671875,0.00034332275390625,0.004505157470703125
1751899269,100.0,6.0864410400390625,0.0,26.84375,0.00012874603271484375,0.002574920654296875
1751899275,99.9,6.290321350097656,0.0234375,44.984375,0.0,0.008897781372070312
1751899284,100.0,8.204620361328125,0.0,51.8515625,0.009626388549804688,0.014360427856445312
1751899296,100.0,8.290847778320312,0.0,83.6513671875,7.152557373046875e-05,0.0036039352416992188
1751899306,100.0,7.306438446044922,0.046875,67.5859375,5.7220458984375e-05,0.0064239501953125
1751899318,100.0,7.2871246337890625,0.0,12.0966796875,0.0,0.004116058349609375
1751899328,100.0,8.30340576171875,0.0,18.8369140625,0.02045154571533203,0.013930320739746094
1751899340,100.0,8.470130920410156,0.421875,38.6220703125,0.014716148376464844,0.10729026794433594
1751899354,100.0,9.044502258300781,0.0,11.880859375,7.152557373046875e-05,0.010745048522949219
1751899365,100.0,7.6177978515625,0.0,29.46875,0.012324333190917969,0.004771232604980469
1751899378,100.0,9.879016876220703,0.0,10.4375,0.00255584716796875,0.009272575378417969
1751899390,100.0,10.345985412597656,0.0,21.5810546875,0.0038547515869140625,0.010066032409667969
1751899403,100.0,10.166221618652344,0.1640625,16.671875,0.0064697265625,0.011403083801269531
1751899416,100.0,8.651870727539062,0.0,13.3203125,7.152557373046875e-05,0.0027532577514648438
1751899429,100.0,8.427799224853516,0.0,30.78125,0.026413917541503906,0.014600753784179688
1751899445,100.0,10.158042907714844,0.0,34.544921875,0.0038442611694335938,0.006880760192871094
1751899455,100.0,9.376277923583984,0.0078125,38.9765625,0.0,0.005157470703125
1751899467,100.0,8.796707153320312,0.0,25.40625,0.000377655029296875,0.007381439208984375
