Time,CPU_Total,Memory_Used_GB,Disk_Read_MB,Disk_Write_MB,Net_Sent_MB,Net_Recv_MB
1751997019,23.5,1.9934158325195312,7.703125,0.0,0.0,0.0
1751997020,3.7,2.042308807373047,0.265625,0.0,0.0,0.0005588531494140625
1751997021,1.1,2.054473876953125,0.0,0.0,0.0,5.7220458984375e-05
1751997022,1.1,2.0493392944335938,0.0,0.0,0.0,0.0008153915405273438
1751997023,0.8,2.0490951538085938,0.0,0.0,0.0,5.7220458984375e-05
1751997024,1.6,2.03118896484375,0.0,0.4853515625,0.0,0.0016231536865234375
1751997026,3.1,2.029865264892578,0.0,0.0234375,0.0,0.0031604766845703125
1751997027,2.5,1.9673995971679688,0.0,0.0,0.0,0.0009031295776367188
1751997028,1.8,1.9678840637207031,0.0,0.0,0.0,8.20159912109375e-05
1751997029,1.2,1.95648193359375,0.0,0.0,0.0,0.0005159378051757812
1751997030,1.4,1.970001220703125,0.0,0.0,0.0,0.000171661376953125
1751997032,8.6,2.0864219665527344,12.6953125,0.1015625,0.0,0.00026226043701171875
1751997036,8.4,2.052562713623047,3.671875,4.5595703125,0.0,0.0010595321655273438
1751997040,6.7,2.0128440856933594,83.6875,4.234375,0.0022706985473632812,0.022536277770996094
1751997043,5.5,2.1333694458007812,11.3046875,0.1796875,0.048931121826171875,2.5656051635742188
1751997049,8.5,2.1774253845214844,0.5078125,0.3125,0.0,0.0019617080688476562
1751997053,6.3,2.1815643310546875,0.0390625,57.734375,0.0032777786254882812,0.07034683227539062
1751997055,9.0,2.0996971130371094,2.859375,0.703125,0.0001773834228515625,0.0039424896240234375
1751997057,8.8,2.1367721557617188,0.0,0.0,0.0,0.0011816024780273438
1751997061,8.8,2.0588340759277344,0.03125,0.046875,0.0,0.0012159347534179688
1751997063,9.0,2.0583038330078125,0.015625,3.3046875,0.0,0.0007143020629882812
1751997066,6.3,2.027477264404297,0.015625,6.0654296875,0.0021333694458007812,0.010661125183105469
1751997070,3.7,2.027080535888672,0.8515625,0.5703125,0.11800956726074219,7.363685607910156
1751997075,8.4,1.9841537475585938,13.296875,1.90625,8.96453857421875e-05,0.001194000244140625
1751997082,8.0,1.9866676330566406,0.1796875,11.8662109375,0.013402938842773438,0.08354949951171875
1751997088,8.5,2.013469696044922,2.78125,154.8671875,6.29425048828125e-05,0.0015230178833007812
1751997094,8.6,2.0751800537109375,0.1484375,1.421875,0.0,0.0021762847900390625
1751997100,8.6,1.9608993530273438,0.0,30.0673828125,6.29425048828125e-05,0.0034894943237304688
1751997105,8.7,2.0779800415039062,0.1640625,91.1484375,0.0,0.00438690185546875
1751997108,8.7,1.95159912109375,0.0,14.125,6.29425048828125e-05,0.0005884170532226562
1751997110,9.3,1.9743881225585938,0.0,0.0234375,0.0,0.0
1751997112,8.9,1.9564361572265625,0.0,7.859375,5.7220458984375e-05,0.00042819976806640625
1751997114,8.9,1.9285469055175781,0.0,0.0234375,8.58306884765625e-05,0.0003147125244140625
1751997116,9.0,1.9185714721679688,0.0,0.1171875,0.0002574920654296875,0.000453948974609375
1751997118,8.9,1.9399452209472656,0.0,7.8984375,6.29425048828125e-05,0.001033782958984375
